Time_s,U_01_V,U_02_V,U_03_V,U_04_V,U_05_V,U_06_V,U_07_V,U_08_V,U_09_V,U_10_V,U_11_V,U_12_V,I_A
0 days 00:11:18.400000,3.9613773849410063,3.9624691833962684,3.962230720525969,3.9626967812160836,3.9617554134500246,3.9607308966508943,3.962103305008324,3.9605715267038617,3.962152938645622,3.9646400570896874,3.9613942893448555,3.9625079965811456,0.0
0 days 00:11:18.500000,3.960857899698071,3.961544928349581,3.9626551370595364,3.9608075634171023,3.9616264785433475,3.9606037747726868,3.9614570507770934,3.963183542875797,3.963382874442321,3.9619307773174346,3.9619588169886737,3.963423711911433,0.0
0 days 00:11:18.600000,3.9605091125229137,3.9604902124705705,3.9604786614270617,3.9613228626087413,3.9622460735255585,3.9631400065999567,3.9633527099264896,3.961412737106186,3.9606279684601478,3.9617696660636974,3.9631818121656504,3.9604582739603624,0.0
0 days 00:11:18.700000,3.9598037640804993,3.959715599260914,3.9610694273346954,3.9620396487907317,3.9634670684550812,3.961408005797433,3.9607257201053616,3.9620716955096893,3.9603567175188408,3.962103629230394,3.961580379458519,3.9599601212295337,0.0
0 days 00:11:18.800000,3.9622241323152587,3.9604240248981233,3.960996837892838,3.96064955356642,3.9610894314238028,3.960905457995644,3.9613762201719322,3.96023763087868,3.9596345477228025,3.960879312992291,3.962149261793417,3.961726179813922,0.0
0 days 00:11:18.900000,3.9613660070592447,3.9610992433995205,3.961630035722469,3.962083390598373,3.960857897239026,3.9619662345976234,3.962340441135488,3.9610700547213273,3.9616408311785545,3.962115920046375,3.95984240559592,3.962148196309973,0.0
0 days 00:11:19,3.961866124331309,3.9610178402363787,3.9606165357018197,3.9621778641940795,3.9610382223125145,3.960993976346363,3.96023648475253,3.9613236800187868,3.961660817666252,3.9619158542310453,3.9608711052469774,3.961159403199176,0.0
0 days 00:11:19.100000,3.9608843901703827,3.959904535955139,3.962421780221835,3.9624521225881,3.9616020549488464,3.962175393395701,3.9621460367127552,3.960068992862336,3.962270654864572,3.9613496914705846,3.9624612628781297,3.9607632262153145,0.0
0 days 00:11:19.200000,3.9616973920928302,3.962215101897197,3.9607635488651582,3.961990593335141,3.9630458738098886,3.9616262709365917,3.9614225699301078,3.960638294210198,3.9601945847751048,3.9611386763758967,3.961352180819916,3.961118290478208,0.0
0 days 00:11:19.300000,3.961659814221715,3.9607862300342136,3.9628251835123187,3.9608485663187545,3.9623606167520715,3.960478024167733,3.96146070768011,3.960653587466373,3.961928200213279,3.9635575633643763,3.961534662944565,3.961099437881863,0.0
0 days 00:11:19.400000,3.9624629725172493,3.9603841775675015,3.9615646306042493,3.9596995923352294,3.962379267530551,3.962028253387391,3.964325369725387,3.9624662667109827,3.962356394296989,3.961269291583165,3.9616604643903406,3.962900601208768,0.0
0 days 00:11:19.500000,3.960484870604818,3.961142159509977,3.96216377995797,3.9616605869483243,3.961434380457413,3.9616283771031053,3.9615630641424557,3.9611200890290257,3.9633280119865404,3.9605669590876498,3.962583530582498,3.961677365600381,0.0
0 days 00:11:19.600000,3.9601893722778416,3.9616472874171578,3.96239773428234,3.962564782190422,3.9610685991315817,3.962461584680285,3.964035497632922,3.9613363113808084,3.9617531334862726,3.9626152696815993,3.9607140666297944,3.962410536533941,0.0
0 days 00:11:19.700000,3.963062535171225,3.963048931750483,3.9613149043233427,3.961887768027896,3.961159665927412,3.9612828068118953,3.9601443847214304,3.9623234046560243,3.963092037781269,3.9615492939613204,3.96088072198761,3.9602869535528,0.0
0 days 00:11:19.800000,3.9618618086201596,3.961068499431394,3.9622080552639365,3.9603540786098743,3.961659586811207,3.961893436629482,3.9612835792235592,3.960574864271545,3.963018634439121,3.961685576736394,3.9631201967287892,3.9613643737718096,0.0
0 days 00:11:19.900000,3.9616255879043965,3.9614166209575385,3.960376588942368,3.960108003294088,3.9605327767375202,3.962630233589837,3.961641798157224,3.9610253937895683,3.962608192207674,3.9605693679727643,3.9636934210896104,3.961847924009658,0.0
0 days 00:11:20,3.961818020580599,3.960572123437139,3.962757698972076,3.9607182556761007,3.9612371934250366,3.9607409985645146,3.9618158483301067,3.9621070809462404,3.9605154695093874,3.961639140048334,3.9610492932799835,3.9626664593949794,0.0
0 days 00:11:20.100000,3.9618378742092686,3.962810057283378,3.959914430632593,3.959921111695693,3.961156717126657,3.962562286035894,3.9645129989612498,3.961723961506395,3.9622055034974264,3.963209794485406,3.9623039128521995,3.961854730141372,0.0
0 days 00:11:20.200000,3.9610253829927577,3.962117880310944,3.961106264272436,3.9611078917393994,3.960285072221699,3.962154276620212,3.961992153029041,3.9625675984427793,3.962152230514994,3.960607822449646,3.96068254838782,3.960362315935754,0.0
0 days 00:11:20.300000,3.9620340585175873,3.961042754310855,3.96135633566832,3.960830595178889,3.9631345745079565,3.9622854461299806,3.9611456926727846,3.9614271399175554,3.960767646275279,3.9631785457909796,3.9607867695846344,3.960918640494648,0.0
0 days 00:11:20.400000,3.9623039504031157,3.9624586518255605,3.962486010186692,3.962239145881383,3.962168444003913,3.961129332001942,3.962027174574098,3.9615871436894197,3.9611584242420292,3.9602712402281637,3.962012924729819,3.960844210792378,0.0
0 days 00:11:20.500000,3.9610891197250853,3.9612879367436995,3.9630640940101203,3.9610267550956904,3.959807009092383,3.962346152285907,3.962521168062239,3.9616846653483626,3.9596740922596827,3.963679577358758,3.960117835469572,3.962043518342832,0.0
0 days 00:11:20.600000,3.961679330725825,3.9616770622854856,3.960524596123721,3.962018998430355,3.962711832791712,3.96134085517971,3.9626997006986366,3.961638386747034,3.961247345016467,3.961958892364335,3.9599789417644105,3.9616301003293333,0.0
0 days 00:11:20.700000,3.9604240014769356,3.9594044299719773,3.9606057493482454,3.9614974940991647,3.9621086194158206,3.961507510789542,3.960855320103442,3.9632663891078104,3.9631668694821722,3.9623179260545665,3.9625554277013855,3.9613800235260643,0.0
0 days 00:11:20.800000,3.961687131041849,3.961380357528032,3.9635010191511366,3.9621125494283906,3.9598846256513682,3.9621776283529018,3.9614373505778553,3.960829690366214,3.962563371296971,3.9606965795161524,3.9611496171976044,3.9608771230363127,0.0
0 days 00:11:20.900000,3.9609668538594542,3.958716678416147,3.961243363850146,3.961690949443364,3.961078394232643,3.9625855233548952,3.9614460880933353,3.9619361082040507,3.9631183901020046,3.96151483945713,3.9599517681356615,3.9603436777088885,0.0
0 days 00:11:21,3.962291520026046,3.962497521588467,3.96410698949726,3.9621016292551565,3.9623669185547574,3.9610450266142094,3.958848986115992,3.962481071478989,3.9613502297933403,3.962408214526523,3.961868010047071,3.961778147680923,0.0
0 days 00:11:21.100000,3.9613368854775772,3.9624950521297246,3.9612222495704286,3.9622740375419148,3.9620466999705695,3.9628236348557238,3.960280835677309,3.9604035820106303,3.961582553081568,3.96163828506033,3.962102642431104,3.96211608057063,0.0
0 days 00:11:21.200000,3.9615452073069157,3.9626005044368124,3.96117362463687,3.962166639115845,3.961169442411442,3.95960260506569,3.9618076656049284,3.9632067320568396,3.9605143828387894,3.9627365576563833,3.96123438192415,3.961482602652579,0.0
0 days 00:11:21.300000,3.9623814330256635,3.961882050168063,3.9610443059121963,3.9612358767513447,3.961374245724351,3.9617633727221024,3.9613153719768874,3.9625648896205123,3.96237736037018,3.9607114474540523,3.960459557691627,3.961136151170638,0.0
0 days 00:11:21.400000,3.9625231256372397,3.96232360354396,3.960430141297211,3.9604770594010676,3.961951325933115,3.961306899681716,3.9600662607194552,3.9622266440038567,3.9612853839293813,3.963196649617856,3.9620568259110835,3.960856295853244,0.0
0 days 00:11:21.500000,3.9602309438414904,3.9615929809724846,3.9602344539573373,3.962689465657231,3.960692433356326,3.9595392889570618,3.9611242237698567,3.9610536935590837,3.9618482327154925,3.961585232375675,3.9606075951683044,3.9635598471497193,0.0
0 days 00:11:21.600000,3.962235896648067,3.963217942681726,3.9622274024837325,3.9614378542585618,3.961766997601671,3.9614372261807844,3.960363594337994,3.9616978765043083,3.9631259857168675,3.9639413018830236,3.960959266747073,3.9614654434178984,0.0
0 days 00:11:21.700000,3.96082834562594,3.9620542337785176,3.961735988791801,3.963019394323882,3.9606794870360185,3.962193399818905,3.9629393472347023,3.9619255375007607,3.9623576424848967,3.960883057029883,3.9622106836907394,3.9625552053116144,0.0
0 days 00:11:21.800000,3.9588836356811905,3.9610072484440053,3.961283213968048,3.962171358166215,3.96128471345114,3.9614927062162097,3.9622134239111073,3.9633172026363206,3.9637828150618053,3.960316487243753,3.961856591639441,3.9611315393598043,0.0
0 days 00:11:21.900000,3.9613975333320472,3.9613260213868275,3.959703535569508,3.9626846459857097,3.961944666323396,3.9624807643933977,3.9617908151350663,3.961581362945164,3.960441808688477,3.96049856643331,3.9606169630964976,3.9615207558200267,0.0
0 days 00:11:22,3.961746247156941,3.960664984904948,3.9610120284268495,3.9616377341386997,3.9622960454463727,3.9632409020994586,3.9613684289722615,3.961797069845698,3.9632272973812586,3.9608240631867915,3.96198440942779,3.9617194121041113,0.0
0 days 00:11:22.100000,3.960254415807284,3.9605081516576384,3.960567321650214,3.9599072434793285,3.9607017791042853,3.962699525231168,3.96064285630741,3.9604160185954034,3.962288248037604,3.9635354427675225,3.962383493167312,3.9609366218784277,0.0
0 days 00:11:22.200000,3.9619427825777396,3.9623206584125286,3.9611790058462173,3.962216595620608,3.962813953542538,3.961771079483767,3.9621982277147114,3.962460750177338,3.9604865386184,3.960449088297719,3.960215420533205,3.9626403199467157,0.0
0 days 00:11:22.300000,3.9621344421443543,3.9621302677377037,3.96183762839377,3.9614943500425563,3.9611548201070756,3.962780568445525,3.960668477541768,3.9621693688363058,3.9612022818727044,3.9615230306167573,3.9617210255099202,3.9629719207628793,0.0
0 days 00:11:22.400000,3.9617514083681957,3.9610037403189913,3.960485740318782,3.9610321998449556,3.9616022794657266,3.960425900044228,3.960695536108566,3.9618316625802437,3.962370487352383,3.9609610493164005,3.9607533348845614,3.9606107658079375,0.0
0 days 00:11:22.500000,3.960562432628125,3.9624514806614086,3.9617509788287864,3.9631587798756294,3.9619878631275345,3.9622188355725445,3.9606813251641766,3.9600586060439147,3.960950437468854,3.961819622348806,3.961143746716711,3.962354157031178,0.0
0 days 00:11:22.600000,3.962046846087586,3.961323854045464,3.9615076102904965,3.962768798427859,3.961322700879907,3.962609205589414,3.9618635242226463,3.963226095314668,3.9631183865968334,3.962503521943153,3.9618355208476,3.9599570732208447,0.0
0 days 00:11:22.700000,3.963161445160625,3.9621056257622396,3.9610945256404446,3.961087955349854,3.9616929532898375,3.96242070442941,3.9612343977056756,3.9627764299685895,3.961320185350746,3.961173802840563,3.9613825670225853,3.9619023778101705,0.0
0 days 00:11:22.800000,3.9603287800388163,3.962506701262811,3.960028761868732,3.962307235116718,3.960619677293708,3.9613685154042186,3.961503319865124,3.9597958391402024,3.9617099726630234,3.9621063602204543,3.9606895574646503,3.9627947246155473,0.0
0 days 00:11:22.900000,3.9602670312557886,3.9621325408425747,3.961062184511071,3.9601142933755282,3.962086201135858,3.9616227362533882,3.9633108842180875,3.9601282506206723,3.9619624405739495,3.961480493309096,3.960183663630718,3.960424144012083,0.0
0 days 00:11:23,3.962433038050784,3.9597923670939257,3.961225992639266,3.962804834541954,3.961962534522627,3.9626525491356066,3.9612076996183356,3.961047206538967,3.961753692574226,3.9616066983695446,3.9611146281733243,3.9612472419692613,0.0
0 days 00:11:23.100000,3.9605202257737386,3.9631877188149782,3.9610333517907312,3.9626896070906388,3.9609944272787962,3.9618186130037407,3.962737622908139,3.9622490903874414,3.9606774117306527,3.9617707042362835,3.961587960067228,3.961590752104166,0.0
0 days 00:11:23.200000,3.961520992284017,3.962673742062305,3.9593623894367593,3.9613248677038144,3.96209287719459,3.961659055802949,3.963279449555713,3.960863982813991,3.961232778261737,3.963587579354095,3.959714405477662,3.961917652513664,0.0
0 days 00:11:23.300000,3.962420546731485,3.961355107743787,3.960784768260339,3.9601299694811765,3.9620375183255567,3.9615690462254625,3.960280383959302,3.9637945300969877,3.9629126530658887,3.9632270879422458,3.961281118068354,3.959458786539366,0.0
0 days 00:11:23.400000,3.960492928466658,3.961587641785558,3.959009422849843,3.962150110517344,3.960294233255495,3.962314788959391,3.960217123128205,3.961610046018397,3.9597459844201204,3.962489298732953,3.9614472011967417,3.961721531284007,0.0
0 days 00:11:23.500000,3.9621280731090396,3.9592398120330357,3.9622481646382046,3.963413569931814,3.962024451635954,3.961809831204577,3.960804289737125,3.9617265638795436,3.9632305855729184,3.962270169120278,3.962215032204327,3.9595196425987202,0.0
0 days 00:11:23.600000,3.961749315582046,3.9611573079962916,3.961980591576063,3.961007799633236,3.962818585533702,3.9623012663241752,3.961940253647115,3.9601223213994703,3.963153060306178,3.9615718848220163,3.9608970070356944,3.9615309066557423,0.0
0 days 00:11:23.700000,3.9609824396963482,3.962211078483444,3.9626692255811364,3.9612119093374094,3.9631024601608718,3.9622184412938717,3.9608674680911165,3.9608339241996595,3.961433890627611,3.962123779242016,3.962401885452045,3.9628189850502795,0.0
0 days 00:11:23.800000,3.960207216749997,3.9616059275106505,3.962941859096738,3.962940300424853,3.9605055958874464,3.96189665511093,3.962050983538565,3.9620911856287506,3.961914564659387,3.9604760542762723,3.9611458029491797,3.9613660494688903,0.0
0 days 00:11:23.900000,3.9603499772824566,3.9618757250116095,3.9599002451350054,3.961935277329302,3.960259175325324,3.9619131819639954,3.9619943836512785,3.961914103342842,3.9607446001461115,3.9622890560948627,3.960858507313619,3.9613147249721874,0.0
0 days 00:11:24,3.96144955914031,3.959915785333393,3.960950616069516,3.9609062095026064,3.960526811960557,3.9616039081053818,3.962613447576872,3.963924613045216,3.962201434579041,3.9595493284030625,3.960387038095041,3.961276930067491,0.0
0 days 00:11:24.100000,3.9622361129481516,3.9606962072799337,3.9619489281815534,3.962961523043071,3.960682660340077,3.9614465376102537,3.9620931871377305,3.960786677825237,3.961937705742277,3.960495116438405,3.9625687465654056,3.962083618178077,0.0
0 days 00:11:24.200000,3.960840552660146,3.96340842067485,3.961042699408722,3.9630386119445054,3.9630296623786236,3.962714353858317,3.9622205512381905,3.9627697250434384,3.961239768110361,3.9622077712793398,3.9626342276425475,3.9620890254085395,0.0
0 days 00:11:24.300000,3.960942385284747,3.960331322024665,3.961115629429345,3.9609408901341947,3.9627040698616556,3.9633756503673827,3.9624528873996643,3.9621148268884774,3.9602729704646804,3.9606758092560006,3.961560392056572,3.96089612757234,0.0
0 days 00:11:24.400000,3.960324019998048,3.961849531504635,3.96182455312186,3.960543384985782,3.9624212948593467,3.9597156288451894,3.9640783922722385,3.9632796583953946,3.962774049202215,3.9609212883146614,3.96212657207281,3.9603152867333096,0.0
0 days 00:11:24.500000,3.9609813244188934,3.9627474852627684,3.9615591806061796,3.9611704106599195,3.96163110046587,3.9610667155606127,3.961321705077966,3.9628963708918836,3.962239396223341,3.9614122354283117,3.961683572880468,3.9635346781401632,0.0
0 days 00:11:24.600000,3.9612452489692225,3.9612029533002504,3.96378429256252,3.959467600881636,3.9607772773445884,3.9616570905019497,3.9617592283664638,3.9598533668124247,3.9608272520517334,3.960782620447643,3.9623708492722582,3.961144490832026,0.0
0 days 00:11:24.700000,3.961004856757164,3.962430753313457,3.960675261385809,3.96184338822988,3.9621847942318613,3.961316411211006,3.9613250350701454,3.961211205612657,3.960791344997205,3.9624410343369307,3.9610742221101294,3.96106425644864,0.0
0 days 00:11:24.800000,3.9610883086943076,3.9624146028317027,3.9603115003704676,3.9612608235275646,3.9621919861362986,3.9616676327036475,3.963765777662563,3.959507426593829,3.962345028567247,3.961310955252278,3.9610035042984837,3.9626307408267207,0.0
0 days 00:11:24.900000,3.963028083374486,3.960217492509853,3.9616538014510922,3.9611663597574025,3.9618343316213043,3.960504752398537,3.960459434700854,3.964036844367284,3.962508501000218,3.960425285209092,3.9613055951575276,3.9624480105891315,0.0
0 days 00:11:25,3.962386003068206,3.962363130302368,3.9619086081937036,3.960150308262761,3.961647591782558,3.9621735683844226,3.96080363409121,3.9612907720896264,3.9606239212189727,3.9620341476000775,3.9622379593361234,3.962390907285986,0.0
0 days 00:11:25.100000,3.961097351345322,3.9614920158885045,3.961369617920013,3.9606152087040845,3.96239351594343,3.9614720336857507,3.9611145600766067,3.9619237380443457,3.9623449431548683,3.962424485114704,3.961342545472773,3.96052649694886,0.0
0 days 00:11:25.200000,3.962689413225424,3.9618551984488017,3.961492961103094,3.9620311227110387,3.9613445763887523,3.9621293888807174,3.960836507113332,3.960296881317254,3.960876764871529,3.9616546787353553,3.96106138059451,3.962153718853236,0.0
0 days 00:11:25.300000,3.962130788397754,3.960542986841713,3.961745018029791,3.9616328342895706,3.961006763449466,3.961563925151542,3.9613495049969782,3.9614211637253054,3.9625300841018913,3.9616152384472834,3.960661197629299,3.9598767393073935,0.0
0 days 00:11:25.400000,3.961281189304123,3.9596986827517795,3.962036488688415,3.9623590789438006,3.96186316280966,3.9623339331425353,3.9625002449037874,3.9613385879670333,3.9615522442625775,3.961350706816745,3.9614626147683776,3.961459741592328,0.0
0 days 00:11:25.500000,3.963331821534302,3.961937678324298,3.9624234964075566,3.9631119947929947,3.9608229028840443,3.961851884840471,3.959308970537048,3.961803886206432,3.961113792886918,3.959422399997527,3.9624877819550597,3.961656508932928,0.0
0 days 00:11:25.600000,3.9626839317480473,3.962947297913197,3.9625282653779865,3.960624361713707,3.9620169264617098,3.960282991124555,3.961935017004436,3.9605804713003447,3.9628738555325027,3.9623491098839283,3.963590885614061,3.9616535763069534,0.0
0 days 00:11:25.700000,3.962404720569443,3.9628131720708484,3.9613005730299475,3.960968237534761,3.9632820287708905,3.961148387912258,3.9634652432403565,3.9612446461739013,3.9640028751223584,3.9621526739792774,3.9608327963276038,3.961046950522863,0.0
0 days 00:11:25.800000,3.9633698214281416,3.960713776338303,3.963838723890741,3.9617301022030156,3.960842496354362,3.962196731053826,3.961590202426764,3.961189497552828,3.9624445260625674,3.961219535708056,3.9628051633813985,3.962132837138553,0.0
0 days 00:11:25.900000,3.9616175626386276,3.9622756420190566,3.962014773998816,3.9600393445712143,3.9612789003102877,3.9630006701538365,3.9613534435892226,3.9622389125396458,3.9609801373964393,3.9614087422285484,3.9633750201623648,3.96131940886277,0.0
0 days 00:11:26,3.9611526523929825,3.962075872233372,3.9617705508489456,3.9618971622999726,3.962019638012128,3.9614152464634036,3.9614953240601145,3.962068654369262,3.9624841525593584,3.9611338775360005,3.960176165087905,3.961043840126044,0.0
0 days 00:11:26.100000,3.9609795872731945,3.962058623115516,3.9616857026634054,3.9626276465427206,3.9593037926423587,3.9611272476716395,3.960340386729939,3.9607153709043064,3.9619550627109983,3.959684126426676,3.9630779039188075,3.9612493081682025,0.0
0 days 00:11:26.200000,3.9613092076879566,3.9603447328225445,3.9624300667588304,3.9628077042878433,3.9608639910541967,3.962525825670127,3.96244978236491,3.9627865137936973,3.9628610681442686,3.9611700693278165,3.9610417880215887,3.9610889449402786,0.0
0 days 00:11:26.300000,3.9633307559873496,3.9630244155078804,3.961443547646713,3.9630447879636344,3.9597838543580597,3.9614195948355126,3.9599906235975326,3.96122946301601,3.959941492007416,3.961158477853712,3.961112763317713,3.961288970988325,0.0
0 days 00:11:26.400000,3.9632366893480033,3.9609918816535084,3.9604610643535074,3.9620391015883905,3.961461354916602,3.962265820680274,3.9597510546738164,3.9611199085706676,3.960302536981153,3.9622090380398713,3.963154596176166,3.9617006178677636,0.0
0 days 00:11:26.500000,3.9604443870140136,3.96148357929682,3.9601144045430785,3.9617327259206014,3.9644898052508926,3.962491234785248,3.9604316302611706,3.962690341385025,3.9620914961689855,3.961024297751087,3.962462913363342,3.9617671171523314,0.0
0 days 00:11:26.600000,3.961052767211706,3.960664006207699,3.961252183039202,3.961720742301456,3.960518615479645,3.962057436398119,3.9611881778243823,3.959822881429402,3.962707025545435,3.9603317608372848,3.960596958875594,3.9627459059298125,0.0
0 days 00:11:26.700000,3.9600659461543852,3.9613625049273846,3.962281520625879,3.959866419937592,3.961457189515205,3.9614498391722863,3.9623006015366427,3.961893241707218,3.962139297236801,3.960959047602597,3.962136300765589,3.9610921801668693,0.0
0 days 00:11:26.800000,3.961027553389885,3.9609932587927825,3.960222054051294,3.9606110159489605,3.9617067560728203,3.9616718410389185,3.961876439452024,3.962204982769826,3.9606117580234645,3.9602795594554476,3.963813237854748,3.961814588889265,0.0
0 days 00:11:26.900000,3.961793982310271,3.961645083668642,3.9627043278913456,3.9609352361600267,3.9616789706198143,3.962641237753318,3.9632166519181897,3.9622214538876475,3.9617940387536916,3.960846256626905,3.961075223280185,3.960217228864115,0.0
0 days 00:11:27,3.963142556870563,3.961166440450538,3.9634251229449307,3.960124520685419,3.9626520264001615,3.962544553951157,3.9611543185136964,3.961630523132548,3.961346507346559,3.9615193764957275,3.962991420839628,3.9637642779062676,0.0
0 days 00:11:27.100000,3.9602179052338635,3.960119818473891,3.9616665998618794,3.9611634486499483,3.962120969789753,3.9622743238246323,3.960627700897431,3.960319508306888,3.962613030407444,3.96145191929334,3.9616599564763924,3.960857034144367,0.0
0 days 00:11:27.200000,3.963679621158608,3.9606309713085572,3.9611746276645556,3.961772422753103,3.961646379278618,3.9614532091403225,3.9608755493163246,3.9609527862026126,3.9606154489242216,3.9636657121221295,3.962464278235095,3.961486243269815,0.0
0 days 00:11:27.300000,3.9614955380577834,3.960962015649339,3.9611308240485834,3.9625703067326636,3.9609308394251985,3.9622211874158744,3.961596050300602,3.9596714806065743,3.9631090605101096,3.9636453212398943,3.9633423594036707,3.962675567297415,0.0
0 days 00:11:27.400000,3.9630218517001046,3.9609574557273564,3.9602579852989184,3.9616669377125167,3.9600087937832855,3.960649852811606,3.961405674193298,3.96337959334868,3.960613308537572,3.961063416544304,3.962964648037504,3.9610282273985074,0.0
0 days 00:11:27.500000,3.963285830968297,3.961770255755803,3.961593127265589,3.9610227230383983,3.960853997092653,3.96146412916011,3.9630514043377527,3.9620046590908866,3.9618320269791742,3.9616051848526888,3.961533345156397,3.960368446106775,0.0
0 days 00:11:27.600000,3.96064536476469,3.9612082548168983,3.960610313971453,3.9629821827715928,3.9615298027556918,3.961554476906907,3.962104583783693,3.9615388368740687,3.961126542715173,3.9613931381668483,3.9625614220210785,3.9612931838017142,0.0
0 days 00:11:27.700000,3.961355987564735,3.962984312429331,3.963366393305877,3.9604684927957443,3.962201762582016,3.9609846974299323,3.9621689156162283,3.960461235259333,3.9614403251404258,3.9626744203947215,3.96125968525859,3.9627511580599353,0.0
0 days 00:11:27.800000,3.9624126013821517,3.961898003887489,3.9614956016191245,3.9626560577682066,3.9609990797509065,3.9627089807746065,3.9610563905106138,3.9622675144303807,3.963843499569799,3.9605551830327967,3.9619492107954066,3.9620944392105355,0.0
0 days 00:11:27.900000,3.9615702403229434,3.961919855495783,3.9614279152455776,3.9636914632583156,3.961135958797143,3.960318295525748,3.9627515718429374,3.9600844251243617,3.963164805594174,3.9625602971580998,3.9624964613088602,3.9627239473301965,0.0
0 days 00:11:28,3.9618034116574026,3.9600884478197607,3.9613787270036784,3.96164279168829,3.9600175300738947,3.9625520975625763,3.962239943144954,3.961560440268049,3.9623064669627284,3.9617531928213077,3.9612472928349836,3.962899723276619,0.0
0 days 00:11:28.100000,3.9638137027850364,3.9612231038156605,3.9621209452816806,3.9623396595615046,3.960785548576707,3.963015167592092,3.96086671550074,3.962775709827937,3.9616553547132582,3.9607142987982065,3.9621144035760025,3.9612353749708125,0.0
0 days 00:11:28.200000,3.96258298757704,3.960868683240273,3.9623035991912148,3.9625770699054086,3.962506353891119,3.9616825234490958,3.961088656441362,3.961672091799451,3.9620482047588412,3.962141432281007,3.960300125466347,3.9621457151002026,0.0
0 days 00:11:28.300000,3.9623251620904827,3.9607085766190164,3.9622160095675785,3.961196600856086,3.96288960803793,3.962597427154002,3.960083318356088,3.96095334131888,3.961774824703993,3.9622605494757037,3.961186948456409,3.961675073385912,0.0
0 days 00:11:28.400000,3.963258880346648,3.9615420712268166,3.9614397525397242,3.9626609350567605,3.961320389677805,3.960944606457677,3.9612901233599813,3.9621543401381087,3.9623769836993703,3.9606853280791077,3.960993524863652,3.9592254389951074,0.0
0 days 00:11:28.500000,3.9624292921648157,3.959728381307881,3.9625360777369636,3.961703063335059,3.962426569512071,3.9618486961590054,3.960068648322759,3.960993311137526,3.9609405836302467,3.9626999742264517,3.961402295565782,3.962543945183203,0.0
0 days 00:11:28.600000,3.9608445547338618,3.9633213391250823,3.9633760619034053,3.961870728173037,3.9617040632113993,3.961196778861886,3.961172536982754,3.961072371602775,3.962015902322827,3.9611667181876107,3.960431354376209,3.9623586754647344,0.0
0 days 00:11:28.700000,3.960401948866711,3.961772041140737,3.9606157154429527,3.963135064433976,3.9605436137047,3.9616036517985362,3.9619757000094427,3.960526445625832,3.961390652497852,3.9605145258133514,3.9610802063381647,3.962108432868263,0.0
0 days 00:11:28.800000,3.961160680473108,3.960708194705573,3.961279107132225,3.960653456808782,3.9648883717376986,3.9621167124120205,3.9625975751797964,3.960422334965738,3.9627422596982256,3.962237311179188,3.962151188486325,3.9601481148156314,0.0
0 days 00:11:28.900000,3.961592077517763,3.961789182309195,3.9613417784310134,3.961406089809492,3.9609571107516377,3.9628179616713566,3.9626968100891187,3.9618312137724425,3.9632439936461594,3.9609887519330536,3.9609013089367298,3.961187479431422,0.0
0 days 00:11:29,3.962014747766515,3.962068138864559,3.961486924432835,3.9609379905468223,3.9611544009529323,3.9621499063167778,3.960399215174019,3.9627378636874107,3.9628767106065186,3.960876924223262,3.962404074529757,3.96131992115713,0.0
0 days 00:11:29.100000,3.9606444832821954,3.9612952803557615,3.9628019234964618,3.961479759635719,3.9610477696309294,3.9613810465468835,3.9603054183793716,3.962256531378082,3.961533334639825,3.961928687381483,3.9604915277750674,3.9626928366736913,0.0
0 days 00:11:29.200000,3.960998591974492,3.9620743316798293,3.9605089780526685,3.9620100398017617,3.960070824344162,3.9628941946441834,3.960742620268822,3.9617542210131855,3.9608909182614354,3.960185207384228,3.96245435498462,3.962453423430022,0.0
0 days 00:11:29.300000,3.961589639320268,3.962067677440568,3.9621705055533116,3.9624441112745417,3.961661508774802,3.961645409634053,3.962694895285343,3.960328470338469,3.961928596536,3.960304742392221,3.961714584642615,3.9624077432594302,0.0
0 days 00:11:29.400000,3.9610105994850784,3.961881509711069,3.9611549791653666,3.9614005002229256,3.9620161118039556,3.962117231636187,3.9609393825416666,3.9600848180282466,3.9613469947412723,3.9613287933027284,3.9616497471124466,3.960995182775476,0.0
0 days 00:11:29.500000,3.959913778662978,3.961578077746804,3.9607414963753222,3.962183282001899,3.962218345541499,3.9625387238580223,3.96081221051522,3.961713496662383,3.9611988741980366,3.960589184115742,3.962979266945144,3.9623484110768787,0.0
0 days 00:11:29.600000,3.961954691553206,3.961880795484035,3.9625050990791273,3.960176024027994,3.9615630611781025,3.96216883325306,3.9593871886025354,3.961375568373909,3.9630074772356187,3.9598774167904045,3.9610796710527887,3.9600592931303256,0.0
0 days 00:11:29.700000,3.961874956183042,3.9612059032971274,3.960466341317377,3.9605766597737264,3.960583311533075,3.9629552672666866,3.95959322489735,3.96042049497286,3.9606736010953263,3.9611108094208647,3.960891800742647,3.962398459879717,0.0
0 days 00:11:29.800000,3.9620861495096342,3.95944381429219,3.9614683477034,3.959723620400286,3.9620650293354784,3.962119209765493,3.9620663101123585,3.962175838815226,3.9606854544592496,3.961462160623297,3.9625623218324284,3.9610795958794838,0.0
0 days 00:11:29.900000,3.9613442324599157,3.9616583073616916,3.9604395879046423,3.962362254561554,3.9622543455222443,3.9629284411054533,3.962141108189603,3.9609619534592713,3.9610220982196513,3.9617121472717423,3.961359935793303,3.961509977679292,0.0
